value,timestamp
40,2022-03-13 22:49:40.754585
48,2022-03-13 22:49:41.750317
61,2022-03-13 22:49:42.753973
53,2022-03-13 22:49:43.750556
57,2022-03-13 22:49:44.772847
40,2022-03-13 22:49:45.751525
27,2022-03-13 22:49:46.755963
16,2022-03-13 22:49:47.752775
1,2022-03-13 22:49:48.746172
11,2022-03-13 22:49:49.742138
3,2022-03-13 22:49:50.755985
4,2022-03-13 22:49:51.764406
10,2022-03-13 22:49:52.751122
13,2022-03-13 22:49:53.743955
21,2022-03-13 22:49:54.772449
29,2022-03-13 22:49:55.795662
30,2022-03-13 22:49:56.748789
35,2022-03-13 22:49:57.747578
43,2022-03-13 22:49:58.751807
48,2022-03-13 22:49:59.751861
53,2022-03-13 22:50:00.750743
43,2022-03-13 22:50:01.749447
38,2022-03-13 22:50:02.768664
29,2022-03-13 22:50:03.743759
37,2022-03-13 22:50:04.753908
34,2022-03-13 22:50:05.758298
21,2022-03-13 22:50:06.754633
38,2022-03-13 22:50:07.752023
43,2022-03-13 22:50:08.742425
34,2022-03-13 22:50:09.769641
51,2022-03-13 22:50:10.761720
50,2022-03-13 22:50:11.754232
44,2022-03-13 22:50:12.743816
64,2022-03-13 22:50:13.776397
56,2022-03-13 22:50:14.753948
50,2022-03-13 22:50:15.756860
41,2022-03-13 22:50:16.752138
21,2022-03-13 22:50:17.752901
21,2022-03-13 22:50:18.753425
17,2022-03-13 22:50:19.752910
21,2022-03-13 22:50:20.783233
27,2022-03-13 22:50:21.750012
29,2022-03-13 22:50:22.747885
37,2022-03-13 22:50:23.749717
44,2022-03-13 22:50:24.751122
44,2022-03-13 22:50:25.747078
30,2022-03-13 22:50:26.771904
26,2022-03-13 22:50:27.783598
20,2022-03-13 22:50:28.755281
29,2022-03-13 22:50:29.753713
41,2022-03-13 22:50:30.751137
26,2022-03-13 22:50:31.784111
29,2022-03-13 22:50:32.755273
27,2022-03-13 22:50:33.743171
23,2022-03-13 22:50:34.751687
24,2022-03-13 22:50:35.756924
24,2022-03-13 22:50:36.758184
34,2022-03-13 22:50:37.746177
43,2022-03-13 22:50:38.789449
64,2022-03-13 22:50:39.756223
66,2022-03-13 22:50:40.758132
66,2022-03-13 22:50:41.764389
64,2022-03-13 22:50:42.765745
51,2022-03-13 22:50:43.753423
56,2022-03-13 22:50:44.747209
54,2022-03-13 22:50:45.783684
60,2022-03-13 22:50:46.754937
74,2022-03-13 22:50:47.752116
67,2022-03-13 22:50:48.745178
56,2022-03-13 22:50:49.756495
37,2022-03-13 22:50:50.747419
24,2022-03-13 22:50:51.753147
24,2022-03-13 22:50:52.753365
17,2022-03-13 22:50:53.756574
23,2022-03-13 22:50:54.754059
38,2022-03-13 22:50:55.750769
54,2022-03-13 22:50:56.791728
66,2022-03-13 22:50:57.750067
80,2022-03-13 22:50:58.768959
69,2022-03-13 22:50:59.747896
56,2022-03-13 22:51:00.755560
57,2022-03-13 22:51:01.741996
43,2022-03-13 22:51:02.741650
48,2022-03-13 22:51:03.771449
56,2022-03-13 22:51:04.751157
56,2022-03-13 22:51:05.752835
57,2022-03-13 22:51:06.745796
48,2022-03-13 22:51:07.749339
40,2022-03-13 22:51:08.745777
35,2022-03-13 22:51:09.746559
41,2022-03-13 22:51:10.769070
44,2022-03-13 22:51:11.746736
41,2022-03-13 22:51:12.752204
43,2022-03-13 22:51:13.753354
37,2022-03-13 22:51:14.763909
27,2022-03-13 22:51:15.752241
21,2022-03-13 22:51:16.751477
16,2022-03-13 22:51:17.755423
10,2022-03-13 22:51:18.748829
13,2022-03-13 22:51:19.756966
23,2022-03-13 22:51:20.755037
27,2022-03-13 22:51:21.774143
37,2022-03-13 22:51:22.742199
44,2022-03-13 22:51:23.749033
44,2022-03-13 22:51:24.744158
41,2022-03-13 22:51:25.743640
43,2022-03-13 22:51:26.748711
38,2022-03-13 22:51:27.750850
37,2022-03-13 22:51:28.776303
38,2022-03-13 22:51:29.745562
35,2022-03-13 22:51:30.775044
37,2022-03-13 22:51:31.753338
17,2022-03-13 22:51:32.749959
20,2022-03-13 22:51:33.749825
27,2022-03-13 22:51:34.752059
38,2022-03-13 22:51:35.759552
50,2022-03-13 22:51:36.752130
66,2022-03-13 22:51:37.747430
64,2022-03-13 22:51:38.745963
60,2022-03-13 22:51:39.794192
70,2022-03-13 22:51:40.748941
53,2022-03-13 22:51:41.744063
44,2022-03-13 22:51:42.750494
38,2022-03-13 22:51:43.754312
24,2022-03-13 22:51:44.750434
38,2022-03-13 22:51:45.747474
